"","team","season","game_type","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified","bye","week_diff"
"19030","GB",2020,"REG",15,"00-0035671","TE","Jace Sternberger","Jace","Sternberger","Concussion","","Out","Concussion","","Did Not Participate In Practice","2020-12-17T12:41:00Z",5,10
"19031","GB",2020,"REG",17,"00-0036242","G","Simon Stepaniak","Simon","Stepaniak","Knee","","Questionable","Knee","","Full Participation in Practice","2021-01-01T12:29:47Z",5,12
"19036","GB",2020,"REG",16,"00-0033124","S","Will Redmond","Will","Redmond","Concussion","","Out","Concussion","","Did Not Participate In Practice","2020-12-25T12:51:29Z",5,11
"19037","GB",2020,"REG",15,"00-0035480","WR","Malik Taylor","Malik","Taylor","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2020-12-17T12:38:47Z",5,10
"19058","GB",2020,"REG",1,"00-0035085","LB","Randy Ramsey","Randy","Ramsey","Groin","","Out","Groin","","Did Not Participate In Practice","2020-09-11T12:45:22Z",5,-4
"19059","GB",2020,"REG",15,"00-0036242","G","Simon Stepaniak","Simon","Stepaniak","Knee","","Out","Knee","","Full Participation in Practice","2020-12-17T12:40:51Z",5,10
"19077","HOU",2020,"REG",14,"00-0031236","WR","Brandin Cooks","Brandin","Cooks","Foot","Neck","Questionable","Foot","Neck","Limited Participation in Practice","2020-12-11T12:50:39Z",8,6
"19078","HOU",2020,"REG",12,"00-0021206","QB","Josh McCown","Josh","McCown","Illness","","Out","Illness","","Did Not Participate In Practice","2020-11-25T13:07:21Z",8,4
"19081","HOU",2020,"REG",11,"00-0032380","T","Laremy Tunsil","Laremy","Tunsil","Illness","","Questionable","Illness","","Did Not Participate In Practice","2020-11-20T13:10:48Z",8,3
"19083","HOU",2020,"REG",12,"00-0029692","P","Bryan Anger","Bryan","Anger","right Quadricep","","Questionable","right Quadricep","","Limited Participation in Practice","2020-11-25T13:06:55Z",8,4
"19084","HOU",2020,"REG",14,"00-0034435","CB","Keion Crossen","Keion","Crossen","Foot","","Questionable","Foot","","Limited Participation in Practice","2020-12-11T12:50:39Z",8,6
"19086","HOU",2020,"REG",12,"00-0035304","RB","Cullen Gillaspia","Cullen","Gillaspia","Back","","Out","Back","","Did Not Participate In Practice","2020-11-25T13:07:06Z",8,4
"19087","HOU",2020,"REG",14,"00-0036304","CB","John Reid","John","Reid","Neck","","Questionable","Neck","","Limited Participation in Practice","2020-12-11T12:50:39Z",8,6
"19094","HOU",2020,"REG",15,"00-0032393","RB","C.J. Prosise","C.J.","Prosise","Ankle","","Questionable","Ankle","","Did Not Participate In Practice","2020-12-18T12:11:25Z",8,7
"19095","HOU",2020,"REG",14,"00-0031288","QB","AJ McCarron","AJ","McCarron","Not Injury Related","","Questionable","Not Injury Related","","Did Not Participate In Practice","2020-12-11T12:50:39Z",8,6
"19096","HOU",2020,"REG",12,"00-0030085","WR","Kenny Stills","Kenny","Stills","Quadricep","","Out","Quadricep","","Limited Participation in Practice","2020-11-25T13:07:32Z",8,4
"19098","HOU",2020,"REG",14,"00-0034366","WR","Keke Coutee","Keke","Coutee","Knee","","Questionable","Knee","","Full Participation in Practice","2020-12-11T12:50:39Z",8,6
"19099","HOU",2020,"REG",3,"00-0032257","RB","Duke Johnson","Duke","Johnson","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2020-09-25T11:51:59Z",8,-5
"19100","HOU",2020,"REG",17,"00-0031031","T","Brent Qvale","Brent","Qvale","Concussion","","Out","Concussion","","Did Not Participate In Practice","2021-01-01T11:58:36Z",8,9
"19104","HOU",2020,"REG",15,"00-0031015","CB","Phillip Gaines","Phillip","Gaines","Knee","","Questionable","Knee","","Limited Participation in Practice","2020-12-18T12:11:25Z",8,7
"19105","HOU",2020,"REG",16,"00-0032257","RB","Duke Johnson","Duke","Johnson","Neck","","Out","Neck","","Did Not Participate In Practice","2020-12-25T12:45:05Z",8,8
"19108","HOU",2020,"REG",2,"00-0034421","LB","Peter Kalambayi","Peter","Kalambayi","Hamstring","","Questionable","Hamstring","","Did Not Participate In Practice","2020-09-18T12:56:10Z",8,-6
"19109","HOU",2020,"REG",2,"00-0031236","WR","Brandin Cooks","Brandin","Cooks","Quadricep","","Questionable","Quadricep","","Limited Participation in Practice","2020-09-18T12:56:10Z",8,-6
"19112","HOU",2020,"REG",17,"00-0032257","RB","Duke Johnson","Duke","Johnson","Neck","","Questionable","Neck","","Limited Participation in Practice","2021-01-01T11:58:22Z",8,9
"19114","HOU",2020,"REG",15,"00-0032257","RB","Duke Johnson","Duke","Johnson","Neck","","Questionable","Neck","","Did Not Participate In Practice","2020-12-18T12:11:25Z",8,7
"19115","HOU",2020,"REG",5,"00-0034421","LB","Peter Kalambayi","Peter","Kalambayi","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2020-10-09T14:05:04Z",8,-3
"19116","HOU",2020,"REG",5,"00-0031553","LB","Benardrick McKinney","Benardrick","McKinney","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2020-10-09T14:05:04Z",8,-3
"19118","HOU",2020,"REG",11,"00-0028908","S","Michael Thomas","Michael","Thomas","Shoulder","","Out","Shoulder","","Did Not Participate In Practice","2020-11-20T13:11:04Z",8,3
"19119","HOU",2020,"REG",14,"00-0031015","CB","Phillip Gaines","Phillip","Gaines","Knee","Shoulder","Questionable","Knee","Shoulder","Limited Participation in Practice","2020-12-11T12:50:39Z",8,6
"19120","HOU",2020,"REG",14,"00-0036224","LB","Jonathan Greenard","Jonathan","Greenard","Illness","","Questionable","Illness","","Limited Participation in Practice","2020-12-11T12:50:39Z",8,6
"19124","HOU",2020,"REG",15,"00-0035244","S","Lonnie Johnson","Lonnie","Johnson","Knee","","Questionable","Knee","","Limited Participation in Practice","2020-12-18T12:11:25Z",8,7
"19126","HOU",2020,"REG",10,"00-0021206","QB","Josh McCown","Josh","McCown","Not Injury Related","","Out","","","
    ","2020-11-14T15:06:22Z",8,2
"19127","HOU",2020,"REG",4,"00-0034421","LB","Peter Kalambayi","Peter","Kalambayi","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2020-10-02T12:29:33Z",8,-4
"19129","HOU",2020,"REG",9,"00-0032110","LB","Kyle Emanuel","Kyle","Emanuel","Concussion","","Out","Concussion","","Did Not Participate In Practice","2020-11-06T12:20:23Z",8,1
"19130","HOU",2020,"REG",14,"00-0033439","TE","Pharaoh Brown","Pharaoh","Brown","Concussion","","Out","Concussion","","Did Not Participate In Practice","2020-12-11T12:51:02Z",8,6
"19131","HOU",2020,"REG",1,"00-0036224","LB","Jonathan Greenard","Jonathan","Greenard","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2020-09-09T11:45:49Z",8,-7
"19133","HOU",2020,"REG",17,"00-0032380","T","Laremy Tunsil","Laremy","Tunsil","Ankle","","Doubtful","Ankle","","Did Not Participate In Practice","2021-01-01T11:58:44Z",8,9
"19134","HOU",2020,"REG",17,"00-0031015","CB","Phillip Gaines","Phillip","Gaines","Knee","","Questionable","Knee","","Limited Participation in Practice","2021-01-01T11:58:22Z",8,9
"19137","HOU",2020,"REG",3,"00-0034421","LB","Peter Kalambayi","Peter","Kalambayi","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2020-09-25T11:51:59Z",8,-5
"19138","HOU",2020,"REG",16,"00-0031015","CB","Phillip Gaines","Phillip","Gaines","Knee","","Questionable","Knee","","Limited Participation in Practice","2020-12-25T12:44:20Z",8,8
"19139","HOU",2020,"REG",5,"00-0034449","RB","Buddy Howell","Buddy","Howell","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2020-10-09T14:05:04Z",8,-3
"19140","HOU",2020,"REG",5,"00-0034435","CB","Keion Crossen","Keion","Crossen","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2020-10-09T14:05:04Z",8,-3
"19141","HOU",2020,"REG",10,"00-0033765","LB","Dylan Cole","Dylan","Cole","Back","","Questionable","Back","","Limited Participation in Practice","2020-11-13T12:37:09Z",8,2
"19143","HOU",2020,"REG",9,"00-0031372","CB","Bradley Roby","Bradley","Roby","Not Injury Related","","Out","Knee","","Full Participation in Practice","2020-11-07T13:10:17Z",8,1
"19144","HOU",2020,"REG",7,"00-0034421","LB","Peter Kalambayi","Peter","Kalambayi","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2020-10-23T12:10:02Z",8,-1
"19146","HOU",2020,"REG",2,"00-0035234","T","Tytus Howard","Tytus","Howard","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2020-09-18T12:56:10Z",8,-6
"19148","HOU",2020,"REG",11,"00-0029692","P","Bryan Anger","Bryan","Anger","right Quadricep","","Questionable","right Quadricep","","Limited Participation in Practice","2020-11-20T13:10:48Z",8,3
"19149","HOU",2020,"REG",11,"00-0035304","RB","Cullen Gillaspia","Cullen","Gillaspia","Back","","Questionable","Back","","Limited Participation in Practice","2020-11-20T13:10:48Z",8,3
"19151","HOU",2020,"REG",3,"00-0030085","WR","Kenny Stills","Kenny","Stills","Illness","","Questionable","Illness","","Limited Participation in Practice","2020-09-25T11:51:59Z",8,-5
"19152","HOU",2020,"REG",15,"00-0036304","CB","John Reid","John","Reid","Neck","","Questionable","Neck","","Limited Participation in Practice","2020-12-18T12:11:25Z",8,7
"19155","HOU",2020,"REG",7,"00-0034262","DT","P.J. Hall","P.J.","Hall","Illness","","Questionable","","","
    ","2020-10-24T10:30:48Z",8,-1
"19157","HOU",2020,"REG",1,"00-0031236","WR","Brandin Cooks","Brandin","Cooks","Quadricep","","Questionable","Quadricep","","Limited Participation in Practice","2020-09-09T11:45:21Z",8,-7
"19158","HOU",2020,"REG",1,"00-0035304","RB","Cullen Gillaspia","Cullen","Gillaspia","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2020-09-09T11:45:34Z",8,-7
"19163","HOU",2020,"REG",10,"00-0032187","RB","David Johnson","David","Johnson","Concussion","","Out","Concussion","","Did Not Participate In Practice","2020-11-13T12:37:16Z",8,2
"19164","HOU",2020,"REG",10,"00-0029546","G","Senio Kelemete","Senio","Kelemete","Concussion","","Out","Concussion","","Did Not Participate In Practice","2020-11-13T12:37:22Z",8,2
"19165","HOU",2020,"REG",10,"00-0035279","DE","Charles Omenihu","Charles","Omenihu","Hamstring","","Questionable","Hamstring","","Did Not Participate In Practice","2020-11-13T12:37:09Z",8,2
"19167","HOU",2020,"REG",5,"00-0034364","TE","Jordan Akins","Jordan","Akins","Ankle","Concussion","Questionable","Ankle","Concussion","Limited Participation in Practice","2020-10-09T14:05:04Z",8,-3
"19168","HOU",2020,"REG",11,"00-0030085","WR","Kenny Stills","Kenny","Stills","Back","","Questionable","Back","","Limited Participation in Practice","2020-11-20T13:10:48Z",8,3
"19169","HOU",2020,"REG",7,"00-0034364","TE","Jordan Akins","Jordan","Akins","Ankle","Concussion","Questionable","Ankle","Concussion","Did Not Participate In Practice","2020-10-23T12:10:02Z",8,-1
"19179","HOU",2020,"REG",11,"00-0034163","LB","Jacob Martin","Jacob","Martin","Not Injury Related","","Questionable","Not Injury Related","","Limited Participation in Practice","2020-11-20T13:10:48Z",8,3
"19180","HOU",2020,"REG",11,"00-0035279","DE","Charles Omenihu","Charles","Omenihu","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2020-11-20T13:10:48Z",8,3
"19182","HOU",2020,"REG",4,"00-0035304","RB","Cullen Gillaspia","Cullen","Gillaspia","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2020-10-02T12:29:33Z",8,-4
"19184","HOU",2020,"REG",13,"00-0032393","RB","C.J. Prosise","C.J.","Prosise","Illness","","Out","Illness","","Did Not Participate In Practice","2020-12-04T13:30:04Z",8,5
"19185","HOU",2020,"REG",13,"00-0035304","RB","Cullen Gillaspia","Cullen","Gillaspia","Back","","Out","Back","","Did Not Participate In Practice","2020-12-04T13:29:59Z",8,5
"19187","HOU",2020,"REG",11,"00-0029546","G","Senio Kelemete","Senio","Kelemete","Concussion","","Questionable","Concussion","","Limited Participation in Practice","2020-11-20T13:10:48Z",8,3
"19192","HOU",2020,"REG",13,"00-0036289","DT","Ross Blacklock","Ross","Blacklock","Illness","","Questionable","Illness","","Limited Participation in Practice","2020-12-04T13:29:49Z",8,5
"19193","HOU",2020,"REG",6,"00-0034449","RB","Buddy Howell","Buddy","Howell","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2020-10-16T12:12:21Z",8,-2
"19195","HOU",2020,"REG",6,"00-0034792","CB","Cornell Armstrong","Cornell","Armstrong","Knee","","Questionable","Knee","","Limited Participation in Practice","2020-10-16T12:12:21Z",8,-2
"19196","HOU",2020,"REG",6,"00-0034364","TE","Jordan Akins","Jordan","Akins","Ankle","Concussion","Questionable","Ankle","Concussion","Limited Participation in Practice","2020-10-16T12:12:21Z",8,-2
"19198","HOU",2020,"REG",6,"00-0034421","LB","Peter Kalambayi","Peter","Kalambayi","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2020-10-16T12:12:21Z",8,-2
"19200","HOU",2020,"REG",2,"00-0032257","RB","Duke Johnson","Duke","Johnson","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2020-09-18T12:56:10Z",8,-6
"19203","IND",2020,"REG",12,"00-0035687","LB","Bobby Okereke","Bobby","Okereke","Ankle","","Out","Ankle","","Did Not Participate In Practice","2020-11-27T12:12:46Z",7,5
"19204","IND",2020,"REG",3,"00-0034424","LB","Matthew Adams","Matthew","Adams","Ankle","","Out","Ankle","","Did Not Participate In Practice","2020-09-25T12:03:51Z",7,-4
"19207","IND",2020,"REG",5,"00-0034846","LB","Darius Leonard","Darius","Leonard","Groin","","Out","Groin","","Did Not Participate In Practice","2020-10-09T11:50:12Z",7,-2
"19211","IND",2020,"REG",3,"00-0035637","CB","Rock Ya-Sin","Rock","Ya-Sin","Non-Football Illness","","Out","Non-Football Illness","","Did Not Participate In Practice","2020-09-25T12:04:08Z",7,-4
"19216","IND",2020,"REG",5,"00-0027960","T","Anthony Castonzo","Anthony","Castonzo","Rib","","Out","Rib","","Did Not Participate In Practice","2020-10-09T11:50:02Z",7,-2
"19217","IND",2020,"REG",3,"00-0030181","TE","Jack Doyle","Jack","Doyle","Knee","","Questionable","Knee","","Full Participation in Practice","2020-09-25T12:03:45Z",7,-4
"19246","IND",2020,"REG",5,"00-0033570","LB","Anthony Walker","Anthony","Walker","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2020-10-09T11:49:52Z",7,-2
"19250","IND",2020,"REG",9,"00-0033217","TE","Mo Alie-Cox","Mo","Alie-Cox","Knee","","Questionable","Knee","","Limited Participation in Practice","2020-11-06T12:04:30Z",7,2
"19255","IND",2020,"REG",13,"00-0036005","TE","Noah Togiai","Noah","Togiai","Knee","","Questionable","Knee","","Limited Participation in Practice","2020-12-04T12:17:46Z",7,6
"19259","IND",2020,"REG",11,"00-0034354","DE","Kemoko Turay","Kemoko","Turay","Ankle","","Questionable","Ankle","","Did Not Participate In Practice","2020-11-20T11:34:22Z",7,4
"19269","IND",2020,"REG",8,"00-0032383","C","Ryan Kelly","Ryan","Kelly","Knee","","Questionable","Knee","","Did Not Participate In Practice","2020-10-30T11:23:11Z",7,1
"19273","IND",2020,"REG",11,"00-0034836","T","Braden Smith","Braden","Smith","Thumb","","Questionable","Thumb","","Did Not Participate In Practice","2020-11-20T11:34:22Z",7,4
"19274","IND",2020,"REG",11,"00-0030181","TE","Jack Doyle","Jack","Doyle","Concussion","","Questionable","Concussion","","Full Participation in Practice","2020-11-20T11:34:22Z",7,4
"19277","IND",2020,"REG",6,"00-0028008","DE","Justin Houston","Justin","Houston","Hip","","Questionable","Hip","","Did Not Participate In Practice","2020-10-16T12:52:17Z",7,-1
"19278","IND",2020,"REG",6,"00-0032204","T","Chaz Green","Chaz","Green","Back","","Out","Back","","Did Not Participate In Practice","2020-10-16T12:52:43Z",7,-1
"19279","IND",2020,"REG",6,"00-0034400","RB","Jordan Wilkins","Jordan","Wilkins","Calf","","Questionable","Calf","","Did Not Participate In Practice","2020-10-16T12:52:17Z",7,-1
"19280","IND",2020,"REG",6,"00-0031254","DT","Denico Autry","Denico","Autry","Ankle","Knee","Questionable","Ankle","Knee","Full Participation in Practice","2020-10-16T12:52:17Z",7,-1
"19281","IND",2020,"REG",6,"00-0027960","T","Anthony Castonzo","Anthony","Castonzo","Rib","","Questionable","Rib","","Full Participation in Practice","2020-10-16T12:52:17Z",7,-1
"19288","IND",2020,"REG",9,"00-0035021","WR","Ashton Dulin","Ashton","Dulin","Knee","","Out","Knee","","Did Not Participate In Practice","2020-11-06T12:04:44Z",7,2
"19289","IND",2020,"REG",9,"00-0029608","WR","T.Y. Hilton","T.Y.","Hilton","Groin","","Doubtful","Groin","","Did Not Participate In Practice","2020-11-06T12:04:52Z",7,2
"19290","IND",2020,"REG",9,"00-0032980","WR","Marcus Johnson","Marcus","Johnson","Knee","","Questionable","Knee","","Full Participation in Practice","2020-11-06T12:06:06Z",7,2
"19293","IND",2020,"REG",13,"00-0033269","P","Rigoberto Sanchez","Rigoberto","Sanchez","Illness","","Out","Illness","","Did Not Participate In Practice","2020-12-04T12:18:53Z",7,6
"19294","IND",2020,"REG",13,"00-0035530","S","Khari Willis","Khari","Willis","Back","Quadricep","Out","Back","Quadricep","Did Not Participate In Practice","2020-12-04T12:19:07Z",7,6
"19295","IND",2020,"REG",13,"00-0032204","T","Chaz Green","Chaz","Green","Back","","Questionable","Back","","Full Participation in Practice","2020-12-04T12:17:46Z",7,6
"19299","IND",2020,"REG",11,"00-0036222","CB","Isaiah Rodgers","Isaiah","Rodgers","Knee","","Questionable","Knee","","Did Not Participate In Practice","2020-11-20T11:34:22Z",7,4
"19309","IND",2020,"REG",14,"00-0033269","P","Rigoberto Sanchez","Rigoberto","Sanchez","Illness","","Out","Illness","","Did Not Participate In Practice","2020-12-11T12:17:39Z",7,7
"19310","IND",2020,"REG",4,"00-0036252","WR","Michael Pittman","Michael","Pittman","Calf","","Out","Calf","","Did Not Participate In Practice","2020-10-02T11:26:32Z",7,-3
"19314","IND",2020,"REG",11,"00-0036005","TE","Noah Togiai","Noah","Togiai","Knee","","Questionable","Knee","","Did Not Participate In Practice","2020-11-20T11:34:22Z",7,4
